YEAR,STATEA,STCO2AN,STCO2EQA,STCO2RTA,STC2ERTA,STCO2RA,STC2ERA,STCO2CRT,STCCO2RT,STOCO2RT,STGCO2RT,STFSC2RT,STCCO2R,STOCO2R,STGCO2R,STFSC2R,STNBCO2
2018,18,98505395.05,99186034.4,1736.525,1748.524,189.762,189.762,1832.648,2172.428,1961.322,933.779,1870.731,208.748,163.887,120.675,191.932,1790.737
2018,19,33804670.75,34040307.36,1069.904,1077.362,195.358,195.358,1875.358,2098.035,1073.395,959.654,1882.62,210.665,181.867,118.011,196.176,1770.43
2018,20,25565467.03,25754010.82,989.304,996.6,199.952,199.952,2168.972,2315.745,3653.305,1199.649,2175.23,211.314,155.234,118.986,200.552,2122.124
2018,21,71797634.97,72329178.76,1822.171,1835.661,192.848,192.848,1931.414,2045.67,0,976.895,1942.536,200.056,0,118.978,193.655,1869.609
2018,22,42580455.91,42753124.06,836.039,839.429,137.467,137.467,1019.544,2301.481,927.399,828.318,1073.346,206.727,204.497,117.841,142.806,1185.52
2018,23,1453783.686,1512858.708,257.747,268.221,62.357,62.357,517.055,0,1947.298,797.464,872.779,0,174.383,119.097,124.894,677.219
2018,24,18296004.99,18414570.75,835.748,841.164,159.631,159.631,1463.55,2177.214,2806.717,901.249,1481.044,200.067,163.594,119.24,163.367,1592.483
2018,25,9867203.33,9952176.675,727.577,733.843,114.381,114.381,945.941,0,1633.601,872.629,883.565,0,150.581,119.759,120.415,910.581
2018,26,64190164.56,64622206.95,1108.304,1115.764,173.128,173.128,1626.874,2251.926,1494.041,883.666,1680.212,210.016,213.084,118.14,179.572,1768.255
2018,27,30571798.3,30808214.04,995.409,1003.107,182.035,182.035,1797.547,2205.016,601.047,946.416,1876.563,210.673,52.855,118.73,191.205,1483.286
2018,28,29101198.86,29182607.68,916.952,919.517,130.175,130.175,1035.106,1518.931,1397.897,906.76,1064.305,166.344,119.07,118.968,132.529,1057.509
2018,29,69092318.37,69632719.35,1699.6,1712.893,203.407,203.407,2067.155,2198.257,6032.251,936.403,2073.16,210.901,161.381,118.53,203.801,1815.756
2018,30,16312377.33,16436819.81,1157.104,1165.931,208.575,208.575,2231.39,2333.337,1761.56,1304.228,2282.279,211.532,223.107,118.559,208.778,2193.482
2018,31,25993715.49,26200265.36,1406.35,1417.525,206.99,206.99,2132.749,2173.72,4981.456,1221.943,2138.15,211.319,163.65,114.877,207.562,2111.019
2018,32,14750182.32,14785942.46,744.814,746.62,129.858,129.858,1008.017,2244.926,0,886.544,1002.242,211.378,0,118.804,129.705,1054.906
2018,33,2554891.556,2609062.927,299.465,305.815,95.325,95.325,975.207,2633.131,2019.238,869.671,1172.229,206.576,150.82,119.904,141.588,1122.776
2018,34,18747569.08,18824132.57,500.098,502.141,120.202,120.202,890.248,2093.017,1442.912,834.084,870.507,206.52,121.495,119.338,123.058,938.943
2018,35,21687069.24,21805177.91,1333.16,1340.42,173.522,173.522,1739.544,2355.308,2912.805,1016.037,1739.836,208.729,163.885,118.719,173.566,1880.294
2018,36,27632119.14,27737892.3,417.087,418.683,116.712,116.712,984.99,2043.674,1341.62,937.997,979.658,206.901,126.397,119.742,121.729,1062.997
2018,37,53636315.53,53938292.09,799.572,804.074,155.895,155.895,1359.821,2050.195,1924.186,934.575,1411.39,204.864,147.931,119.333,161.139,1497.388
2018,38,32071087.37,32318417.04,1505.242,1516.85,216.433,216.433,2234.743,2284.414,3518.142,1020.393,2241.598,219.362,163.885,118.999,216.562,1978.739
2018,39,83374477.1,83903039.88,1321.468,1329.846,174.43,174.43,1576.725,2066.324,3021.363,901.3,1585.183,206.678,209.252,118.621,175.61,1772.593
2018,40,38354703.57,38515394.71,889.655,893.383,149.121,149.121,1347.575,2169.934,1565.927,999.311,1356.952,200.208,163.885,120.557,149.754,1521.814
2018,41,10003897.55,10040225.87,313.024,314.16,116.802,116.802,986.593,2573.351,0,924.128,1034.923,211.172,0,114.559,124.087,1132.506
2018,42,84463281.51,84954857.72,784.28,788.844,157.125,157.125,1354.913,2203.542,1716.368,846.64,1360.7,206.898,133.36,119.075,160.357,1450.207
2018,44,3633190.538,3637033.781,867.858,868.776,115.45,115.45,888.18,0,2546.364,911.688,911.697,0,163.883,119.328,119.328,906.448
2018,45,31312088.91,31513267.43,630.512,634.563,159.096,159.096,1430.208,2047.548,4475.964,929.906,1467.217,202.045,163.81,117.549,163.522,1423.299
2018,46,3260152.787,3280178.976,516.812,519.987,184.329,184.329,1855.812,2253.263,3751.105,1057.202,1855.812,211.303,163.885,119.043,184.329,1596.954
2018,47,30315552.3,30510086.16,743.584,748.355,175.678,175.678,1708.826,2159.982,1771.915,1045.909,1738.287,205.004,165.051,122.618,177.911,1712.503
2018,48,233425577.1,234522178.6,979.062,983.662,155.396,155.396,1312.73,2254.9,2274.302,883.7,1320.989,210.749,162.787,118.812,156.364,1298.884
2018,49,31461115.76,31684411.55,1598.008,1609.35,188.488,188.488,1798.583,2115.559,1268.425,911.782,1813.026,206.938,163.885,117.838,188.986,1604.02
2018,50,49075.86,62538.653,45.127,57.507,19.233,19.233,227.92,0,3813.446,0,3813.446,0,163.392,0,163.392,388.933
2018,51,34955851.17,35121297.81,739.345,742.844,127.452,127.452,1091.154,1874.756,1899.748,914.802,1108.907,183.679,183.347,119.444,135.719,1241.02
2018,53,11593795.37,11677159.84,198.614,200.042,143.955,143.955,1272.294,2484.322,1859.532,862.758,1398.896,211.319,142.042,118.813,160.062,1376.302
2018,54,65429380.98,65953110.33,1945.883,1961.459,205.178,205.178,2056.512,2068.662,0,1279.158,2056.139,206.651,0,119.293,205.178,2061.093
2018,55,45629356.27,45938227.01,1386.866,1396.254,181.981,181.981,1768.321,2255.197,1773.067,904.221,1814.148,209.992,175.15,118.931,186.809,1676.438
2018,56,47228022.41,47582155.88,2048.399,2063.758,209.426,209.426,2299.406,2346.854,1714.508,983.198,2304.338,211.135,163.886,118.614,209.645,2264.913
2020,1,49115652.63,49335491.4,717.845,721.058,148.601,149.266,1234.21,1928.051,1763.389,840.285,1282.877,187.338,163.326,117.417,152.141,1203.213
2020,2,2956954.047,2973763.909,960.666,966.128,145.42,146.247,1349.869,2306.088,1548.476,1025.613,1358.733,212.831,165.582,116.889,146.87,1348.656
2020,4,40125530.32,40277775.47,734.193,736.979,144.295,144.842,1238.726,2468.061,5901.043,924.591,1242.464,208.527,163.326,120.004,145.225,1317.705
2020,5,25845492.24,25989746.19,946.006,951.287,166.288,167.216,1489.231,2302.722,0,881.788,1535.127,209.711,0,118.854,169.504,1546.567
2020,6,43560769.96,43715536.57,451.514,453.118,110.564,110.957,869.425,1125.169,1859.165,896.614,896.173,202.624,197.997,117.985,118.291,912.157
2020,8,32603672.67,32792725.02,1212.208,1219.237,170.751,171.741,1744.207,2358.972,-39.125,1044.363,1754.866,207.471,163.326,118.832,171.701,1655.788
2020,9,10846890.5,10910685.88,526.669,529.766,115.832,116.513,870.447,0,6292.05,821.18,825.863,0,147.374,118.921,119.071,879.507
2020,10,1961335.534,1965106.049,753.581,755.03,120.444,120.676,762.273,3110.093,1042.731,744.189,950.658,204.861,118.923,118.968,123.519,869.447
2020,11,69818.851,69906.253,800.12,801.121,86.861,86.97,862.89,0,0,1307.819,1307.819,0,0,116.889,116.889,608.165
2020,12,105203606.7,105599767.6,839.01,842.169,127.766,128.248,980.372,1502.397,1915.391,900.99,984.944,169.654,160.352,122.782,130.456,1017.614
2020,13,43039692.41,43263681.08,719.767,723.513,132.3,132.988,1093.747,2390.51,1330.787,893.742,1180.862,207.257,208.903,118.874,142.577,1503.769
2020,15,6870958.663,6922105.756,1515.223,1526.502,162.217,163.425,1740.741,2378.89,1649.512,0,1767.631,213.892,163.129,0,172.027,1696.584
2020,16,1880914.981,1885837.216,212.839,213.396,107.651,107.933,791.751,0,1666.941,905.003,905.01,0,163.331,119.138,119.139,852.462
2020,17,47945335.95,48226368.87,553.201,556.444,173.555,174.572,1692.627,2236.719,2890.117,992.678,1708.374,206.437,163.023,118.761,175.533,1740.29
2020,18,69352131.88,69781393.84,1539.922,1549.453,179.231,180.34,1670.333,2242.946,1907.973,913.704,1721.708,207.909,163.327,121.81,181.352,1830.992
2020,19,18222191.66,18344172.1,611.107,615.198,183.362,184.59,1694.913,2069.909,1210.332,920.833,1704.18,208.66,202.196,117.811,184.564,1753.923
2020,20,21769666.73,21931081.96,798.274,804.193,198.139,199.608,2187.299,2361.255,3409.048,1119.653,2194.87,209.261,161.282,118.717,198.826,2206.233
2020,21,53115820.33,53506396.7,1672.575,1684.874,188.286,189.671,1816.997,2114.923,2000,922.527,1827.885,204.435,163.329,123.093,189.208,1765.85
2020,22,38202188.84,38298159.32,759.829,761.738,126.326,126.644,927.665,2490.813,2070.844,846.595,972.506,217.74,203.839,118.495,130.419,1069.212
2020,23,1097188.826,1141108.226,219.397,228.179,59.644,62.031,496.372,0,3175.082,792.27,808.94,0,168.787,118.857,119.831,652.552
2020,24,11559778.12,11615303.67,642.24,645.325,137.417,138.077,1273.257,2292.239,10395.088,999.914,1270.989,197.189,162.71,118.88,139.844,1501.119
2020,25,7925930.991,8004974.694,871.213,879.901,113.645,114.778,983.363,0,2521.272,881.868,882.927,0,155.827,118.938,118.99,934.467
2020,26,49712763.78,50008666.72,932.481,938.031,159.504,160.454,1450.746,2229.863,1457.268,901.835,1492.015,208,213.437,118.198,165.822,1696.001
2020,27,21612870.93,21763070.68,765.049,770.366,168.852,170.025,1579.662,2242.431,617.654,903.435,1633.157,209.678,51.043,118.597,175.59,1539.055
2020,28,29653659.19,29729653.04,891.849,894.134,127.842,128.169,995.119,1409.068,1040.9,907.051,1021.496,164.239,118.904,118.845,130.077,1057.927
2020,29,57717724.23,58158858.51,1606.145,1618.421,199.618,201.143,1962.325,2104.42,4943.598,960.654,1968.821,209.018,163.326,118.243,200.082,1842.312
2020,30,10575880.3,10656534.42,905.729,912.637,206.955,208.534,2223.114,2341.655,1815.253,1404.824,2286.684,209.953,225.775,118.576,207.503,2231.407
2020,31,21900200.08,22066010.96,1191.645,1200.668,203.996,205.541,2189.073,2235.256,4704.456,1132.14,2173.67,209.523,163.297,115.95,204.661,2121.616
2020,32,14421844.59,14452574.66,715.099,716.623,127.905,128.178,1002.104,2388.592,0,894.424,996.037,209.622,0,118.684,127.72,1056.285
2020,33,1994526.544,2025420.307,244.114,247.895,93.075,94.517,843.643,2277.021,1671.884,860.428,914.465,204.47,135.021,119.153,123.708,891.638
2020,34,14973788.67,15041148.94,490.089,492.293,120.591,121.134,903.731,2375.27,1380.812,826.966,873.073,205.045,126.772,118.853,123,949.409
2020,35,21301353.19,21421521.8,1252.806,1259.873,170.358,171.319,1719.19,2339.533,2811.065,1042.062,1720.451,207.209,163.326,118.753,170.504,1875.784
2020,36,26850108.69,26962689.66,414.956,416.695,115.142,115.624,952.023,2395.285,1477.342,926.745,936.303,205.201,137.845,118.775,119.388,1005.263
2020,37,40088218.06,40311948.22,644.846,648.445,148.459,149.287,1228.78,1922.13,2851.423,871.711,1268.61,195.719,162.504,118.894,153.346,1319.665
2020,38,29050041.82,29273475.85,1377.549,1388.144,213.684,215.328,2226.724,2301.15,5050.485,911.507,2232.654,217.38,163.326,118.859,213.81,2061.324
2020,39,75406315.16,75818739.54,1246.46,1253.278,166.061,166.969,1508.93,2200.76,2661.262,895.145,1518.16,205.024,205.033,118.412,167.064,1896.957
2020,40,29081077.5,29160256.95,706.728,708.652,132.874,133.235,1161.363,1931.72,1627.351,982.779,1171.039,178.001,163.326,119.109,133.571,1339.96
2020,41,10827814.56,10867477.47,340.365,341.611,121.173,121.617,999.942,2276.497,0,935.039,1041.597,209.76,0,118.593,128.272,1137.553
2020,42,79929856.57,80262672.06,694.635,697.527,136.88,137.45,1082.711,2210.901,1605.225,841.135,1080.94,200.003,121.848,118.837,138.754,1343.757
2020,44,3676256.522,3680045.672,826.707,827.559,113.556,113.673,866.836,0,1960.49,888.323,888.323,0,163.333,118.771,118.771,904.767
2020,45,25169777.8,25315033.34,510.912,513.861,147.951,148.804,1295.009,2150.972,12905.475,908.453,1330.676,200.196,163.326,118.367,152.629,1452.571
2020,46,2395022.464,2409033.252,338.602,340.583,175.91,176.939,1729.448,2181.983,3032.999,1069.65,1737.423,209.76,163.326,118.831,176.406,1635.05
2020,47,22886520.36,23017991.38,568.143,571.407,166.756,167.714,1486.98,2163.684,1861.269,857.357,1515.053,203.003,164.98,117.377,168.471,1487.795
2020,48,202122793.8,202960196,853.981,857.519,147.424,148.035,1225.344,2289.312,2196.917,895.281,1233.532,210.616,171.4,118.525,148.049,1325.644
2020,49,28833802.71,29034903.88,1554.915,1565.76,184.562,185.849,1773.284,2145.466,1229.059,910.5,1784.343,205.289,163.325,118.73,185.148,1712.897
2020,50,24690.501,32658.269,22.915,30.31,11.166,14.769,107.281,0,3135.837,0,3135.837,0,162.801,0,162.801,214.017
2020,51,33023766.07,33145004.3,642.487,644.845,118.5,118.935,939,1596.795,2050.032,892.971,960.881,170.689,162.255,118.82,124.853,1119.484
2020,53,12300004.91,12378330.71,211.924,213.274,143.752,144.667,1174.078,2482.127,2068.831,804.195,1250.932,209.76,152.616,118.74,154.052,1369.187
2020,54,54102287.17,54529139.07,1909.665,1924.732,201.044,202.631,2035.003,2084.254,0,1115.976,2034.607,205.184,0,118.593,201.055,2074.65
2020,55,36399785.54,36618927.57,1184.878,1192.012,167.788,168.798,1547.838,2177.277,1420.499,932.503,1575.784,209.117,148.476,118.722,171.687,1664.469
2020,56,41498928.32,41803133.69,1975.623,1990.105,206.479,207.993,2354.75,2423.335,2325.405,795.231,2360.249,208.792,163.326,117.531,206.704,2374.084
2020,72,14592589.95,14650086.41,1602.184,1608.496,161.516,162.153,1640.826,2176.33,1726.721,1056.883,1640.553,205.912,163.242,119.242,161.515,1673.322
